Uni,Caseload,Uni_Rate,Labour_Market_Region,Education_level,Year
1,337,454.78,LATROBE,EDU_LVL_YR_10_13,2011
1,59,79.62,LATROBE,EDU_LVL_YR_10_13,2011
1,59,79.62,LATROBE,EDU_LVL_YR_10_13,2011
1,14,74.84,MOUNT ALEXANDER,EDU_LVL_YR_10_13,2011
1,25,133.65,MOUNT ALEXANDER,EDU_LVL_YR_10_13,2011
1,21,112.26,MOUNT ALEXANDER,EDU_LVL_YR_10_13,2011
1,15,80.19,MOUNT ALEXANDER,EDU_LVL_YR_10_13,2011
1,7,37.42,MOUNT ALEXANDER,EDU_LVL_YR_10_13,2011
1,26,55.98,MACEDON RANGES,EDU_LVL_YR_10_13,2011
1,55,118.42,MACEDON RANGES,EDU_LVL_YR_10_13,2011
1,23,49.52,MACEDON RANGES,EDU_LVL_YR_10_13,2011
1,34,73.21,MACEDON RANGES,EDU_LVL_YR_10_13,2011
1,5,10.77,MACEDON RANGES,EDU_LVL_YR_10_13,2011
1,41,33.84,MANNINGHAM,EDU_LVL_YR_10_13,2011
1,102,84.18,MANNINGHAM,EDU_LVL_YR_10_13,2011
1,36,29.71,MANNINGHAM,EDU_LVL_YR_10_13,2011
1,48,39.62,MANNINGHAM,EDU_LVL_YR_10_13,2011
1,5,4.13,MANNINGHAM,EDU_LVL_YR_10_13,2011
1,98,115.03,MARIBYRNONG,EDU_LVL_YR_10_13,2011
1,95,111.51,MARIBYRNONG,EDU_LVL_YR_10_13,2011
1,128,150.25,MARIBYRNONG,EDU_LVL_YR_10_13,2011
1,72,84.51,MARIBYRNONG,EDU_LVL_YR_10_13,2011
1,26,30.52,MARIBYRNONG,EDU_LVL_YR_10_13,2011
1,120,105.93,MAROONDAH,EDU_LVL_YR_10_13,2011
1,126,111.23,MAROONDAH,EDU_LVL_YR_10_13,2011
1,125,110.35,MAROONDAH,EDU_LVL_YR_10_13,2011
1,101,89.16,MAROONDAH,EDU_LVL_YR_10_13,2011
1,51,45.02,MAROONDAH,EDU_LVL_YR_10_13,2011
1,637,459.61,MELBOURNE,EDU_LVL_YR_10_13,2011
1,161,116.16,MELBOURNE,EDU_LVL_YR_10_13,2011
1,763,550.52,MELBOURNE,EDU_LVL_YR_10_13,2011
1,169,121.94,MELBOURNE,EDU_LVL_YR_10_13,2011
1,170,122.66,MELBOURNE,EDU_LVL_YR_10_13,2011
1,78,57.65,MELTON,EDU_LVL_YR_10_13,2011
1,196,144.85,MELTON,EDU_LVL_YR_10_13,2011
1,150,110.86,MELTON,EDU_LVL_YR_10_13,2011
1,323,238.71,MELTON,EDU_LVL_YR_10_13,2011
1,23,17,MELTON,EDU_LVL_YR_10_13,2011
1,87,168.61,MILDURA,EDU_LVL_YR_10_13,2011
1,196,373.46,MILDURA,EDU_LVL_YR_10_13,2011
1,101,163.57,MILDURA,EDU_LVL_YR_10_13,2011
1,131,211.99,MILDURA,EDU_LVL_YR_10_13,2011
1,19,39.51,MILDURA,EDU_LVL_YR_10_13,2011
1,2,19.68,STRATHBOGIE,EDU_LVL_YR_10_13,2011
1,9,88.56,STRATHBOGIE,EDU_LVL_YR_10_13,2011
1,8,78.72,STRATHBOGIE,EDU_LVL_YR_10_13,2011
1,18,177.11,STRATHBOGIE,EDU_LVL_YR_10_13,2011
1,1,9.84,STRATHBOGIE,EDU_LVL_YR_10_13,2011
1,59,146.87,MITCHELL,EDU_LVL_YR_10_13,2011
1,101,251.43,MITCHELL,EDU_LVL_YR_10_13,2011
1,82,204.13,MITCHELL,EDU_LVL_YR_10_13,2011
1,94,234,MITCHELL,EDU_LVL_YR_10_13,2011
1,16,39.83,MITCHELL,EDU_LVL_YR_10_13,2011
1,110,58.03,MONASH,EDU_LVL_YR_10_13,2011
1,165,87.05,MONASH,EDU_LVL_YR_10_13,2011
1,125,65.95,MONASH,EDU_LVL_YR_10_13,2011
1,136,71.75,MONASH,EDU_LVL_YR_10_13,2011
1,22,11.61,MONASH,EDU_LVL_YR_10_13,2011
1,115,95.49,MOONEE VALLEY,EDU_LVL_YR_10_13,2011
1,137,113.76,MOONEE VALLEY,EDU_LVL_YR_10_13,2011
1,142,117.91,MOONEE VALLEY,EDU_LVL_YR_10_13,2011
1,125,103.8,MOONEE VALLEY,EDU_LVL_YR_10_13,2011
1,23,19.1,MOONEE VALLEY,EDU_LVL_YR_10_13,2011
1,22,69.25,MOORABOOL,EDU_LVL_YR_10_13,2011
1,68,214.05,MOORABOOL,EDU_LVL_YR_10_13,2011
1,20,62.95,MOORABOOL,EDU_LVL_YR_10_13,2011
1,40,125.91,MOORABOOL,EDU_LVL_YR_10_13,2011
1,5,15.74,MOORABOOL,EDU_LVL_YR_10_13,2011
1,8,52.03,HEPBURN,EDU_LVL_YR_10_13,2011
1,9,58.54,HEPBURN,EDU_LVL_YR_10_13,2011
1,11,71.54,HEPBURN,EDU_LVL_YR_10_13,2011
1,9,58.54,HEPBURN,EDU_LVL_YR_10_13,2011
1,4,26.02,HEPBURN,EDU_LVL_YR_10_13,2011
1,5,23.43,GOLDEN PLAINS,EDU_LVL_YR_10_13,2011
1,14,65.6,GOLDEN PLAINS,EDU_LVL_YR_10_13,2011
1,4,18.74,GOLDEN PLAINS,EDU_LVL_YR_10_13,2011
1,15,70.29,GOLDEN PLAINS,EDU_LVL_YR_10_13,2011
1,4,18.74,GOLDEN PLAINS,EDU_LVL_YR_10_13,2011
1,178,106.03,MORELAND,EDU_LVL_YR_10_13,2011
1,240,142.97,MORELAND,EDU_LVL_YR_10_13,2011
1,239,142.37,MORELAND,EDU_LVL_YR_10_13,2011
1,199,118.54,MORELAND,EDU_LVL_YR_10_13,2011
1,41,24.42,MORELAND,EDU_LVL_YR_10_13,2011
1,121,76.36,MORNINGTON PENINSULA,EDU_LVL_YR_10_13,2011
1,232,146.41,MORNINGTON PENINSULA,EDU_LVL_YR_10_13,2011
1,177,111.7,MORNINGTON PENINSULA,EDU_LVL_YR_10_13,2011
1,172,108.55,MORNINGTON PENINSULA,EDU_LVL_YR_10_13,2011
1,36,22.72,MORNINGTON PENINSULA,EDU_LVL_YR_10_13,2011
1,27,42.31,NILLUMBIK,EDU_LVL_YR_10_13,2011
1,42,65.81,NILLUMBIK,EDU_LVL_YR_10_13,2011
1,40,62.67,NILLUMBIK,EDU_LVL_YR_10_13,2011
1,30,47.01,NILLUMBIK,EDU_LVL_YR_10_13,2011
1,6,9.4,NILLUMBIK,EDU_LVL_YR_10_13,2011
1,3,43.93,YARRIAMBIACK,EDU_LVL_YR_10_13,2011
1,8,117.15,YARRIAMBIACK,EDU_LVL_YR_10_13,2011
1,10,146.43,YARRIAMBIACK,EDU_LVL_YR_10_13,2011
1,22,322.16,YARRIAMBIACK,EDU_LVL_YR_10_13,2011
1,24,205.81,NORTHERN GRAMPIANS,EDU_LVL_YR_10_13,2011
1,31,265.84,NORTHERN GRAMPIANS,EDU_LVL_YR_10_13,2011
1,28,240.12,NORTHERN GRAMPIANS,EDU_LVL_YR_10_13,2011
1,28,240.12,NORTHERN GRAMPIANS,EDU_LVL_YR_10_13,2011
1,2,17.15,NORTHERN GRAMPIANS,EDU_LVL_YR_10_13,2011
1,24,206.45,ARARAT,EDU_LVL_YR_10_13,2011
1,38,326.88,ARARAT,EDU_LVL_YR_10_13,2011
1,29,249.46,ARARAT,EDU_LVL_YR_10_13,2011
1,37,318.28,ARARAT,EDU_LVL_YR_10_13,2011
1,7,60.22,ARARAT,EDU_LVL_YR_10_13,2011
1,217,203.89,PORT PHILLIP,EDU_LVL_YR_10_13,2011
1,116,108.99,PORT PHILLIP,EDU_LVL_YR_10_13,2011
1,238,223.62,PORT PHILLIP,EDU_LVL_YR_10_13,2011
1,127,119.33,PORT PHILLIP,EDU_LVL_YR_10_13,2011
1,61,57.31,PORT PHILLIP,EDU_LVL_YR_10_13,2011
1,11,68.19,SOUTHERN GRAMPIANS,EDU_LVL_YR_10_13,2011
1,37,229.36,SOUTHERN GRAMPIANS,EDU_LVL_YR_10_13,2011
1,20,123.98,SOUTHERN GRAMPIANS,EDU_LVL_YR_10_13,2011
1,25,154.97,SOUTHERN GRAMPIANS,EDU_LVL_YR_10_13,2011
1,7,43.39,SOUTHERN GRAMPIANS,EDU_LVL_YR_10_13,2011
1,33,167.38,GLENELG,EDU_LVL_YR_10_13,2011
1,34,172.45,GLENELG,EDU_LVL_YR_10_13,2011
1,29,147.09,GLENELG,EDU_LVL_YR_10_13,2011
1,30,152.16,GLENELG,EDU_LVL_YR_10_13,2011
1,7,35.5,GLENELG,EDU_LVL_YR_10_13,2011
1,130,119.71,STONNINGTON,EDU_LVL_YR_10_13,2011
1,82,75.51,STONNINGTON,EDU_LVL_YR_10_13,2011
1,160,147.34,STONNINGTON,EDU_LVL_YR_10_13,2011
1,74,68.14,STONNINGTON,EDU_LVL_YR_10_13,2011
1,36,33.15,STONNINGTON,EDU_LVL_YR_10_13,2011
1,10,33.74,SURF COAST,EDU_LVL_YR_10_13,2011
1,27,91.1,SURF COAST,EDU_LVL_YR_10_13,2011
1,20,67.48,SURF COAST,EDU_LVL_YR_10_13,2011
1,11,37.11,SURF COAST,EDU_LVL_YR_10_13,2011
1,2,6.75,SURF COAST,EDU_LVL_YR_10_13,2011
1,36,169.43,COLAC OTWAY,EDU_LVL_YR_10_13,2011
1,29,136.48,COLAC OTWAY,EDU_LVL_YR_10_13,2011
1,53,249.44,COLAC OTWAY,EDU_LVL_YR_10_13,2011
1,43,202.37,COLAC OTWAY,EDU_LVL_YR_10_13,2011
1,4,18.83,COLAC OTWAY,EDU_LVL_YR_10_13,2011
1,34,262.53,SWAN HILL,EDU_LVL_YR_10_13,2011
1,46,319.9,SWAN HILL,EDU_LVL_YR_10_13,2011
1,68,325.76,SWAN HILL,EDU_LVL_YR_10_13,2011
1,79,477.85,SWAN HILL,EDU_LVL_YR_10_13,2011
1,14,66.92,SWAN HILL,EDU_LVL_YR_10_13,2011
1,13,123.3,GANNAWARRA,EDU_LVL_YR_10_13,2011
1,20,189.7,GANNAWARRA,EDU_LVL_YR_10_13,2011
1,7,66.39,GANNAWARRA,EDU_LVL_YR_10_13,2011
1,13,123.3,GANNAWARRA,EDU_LVL_YR_10_13,2011
1,3,28.45,GANNAWARRA,EDU_LVL_YR_10_13,2011
1,4,63.81,BULOKE,EDU_LVL_YR_10_13,2011
1,5,79.76,BULOKE,EDU_LVL_YR_10_13,2011
1,5,79.76,BULOKE,EDU_LVL_YR_10_13,2011
1,4,63.81,BULOKE,EDU_LVL_YR_10_13,2011
1,2,31.9,BULOKE,EDU_LVL_YR_10_13,2011
1,37,131.47,WANGARATTA,EDU_LVL_YR_10_13,2011
1,42,149.23,WANGARATTA,EDU_LVL_YR_10_13,2011
1,41,145.68,WANGARATTA,EDU_LVL_YR_10_13,2011
1,53,188.32,WANGARATTA,EDU_LVL_YR_10_13,2011
1,10,35.53,WANGARATTA,EDU_LVL_YR_10_13,2011
1,23,78.84,MOIRA,EDU_LVL_YR_10_13,2011
1,48,164.53,MOIRA,EDU_LVL_YR_10_13,2011
1,43,147.39,MOIRA,EDU_LVL_YR_10_13,2011
1,35,119.97,MOIRA,EDU_LVL_YR_10_13,2011
1,1,3.43,MOIRA,EDU_LVL_YR_10_13,2011
1,8,64.84,ALPINE,EDU_LVL_YR_10_13,2011
1,7,56.73,ALPINE,EDU_LVL_YR_10_13,2011
1,17,137.77,ALPINE,EDU_LVL_YR_10_13,2011
1,7,56.73,ALPINE,EDU_LVL_YR_10_13,2011
1,41,120.44,WARRNAMBOOL,EDU_LVL_YR_10_13,2011
1,64,188.01,WARRNAMBOOL,EDU_LVL_YR_10_13,2011
1,87,255.57,WARRNAMBOOL,EDU_LVL_YR_10_13,2011
1,72,211.51,WARRNAMBOOL,EDU_LVL_YR_10_13,2011
1,18,52.88,WARRNAMBOOL,EDU_LVL_YR_10_13,2011
1,11,66.37,MOYNE,EDU_LVL_YR_10_13,2011
1,21,126.71,MOYNE,EDU_LVL_YR_10_13,2011
1,15,90.51,MOYNE,EDU_LVL_YR_10_13,2011
1,17,102.58,MOYNE,EDU_LVL_YR_10_13,2011
1,2,12.07,MOYNE,EDU_LVL_YR_10_13,2011
1,9,55.56,CORANGAMITE,EDU_LVL_YR_10_13,2011
1,22,135.81,CORANGAMITE,EDU_LVL_YR_10_13,2011
1,13,80.25,CORANGAMITE,EDU_LVL_YR_10_13,2011
1,10,61.73,CORANGAMITE,EDU_LVL_YR_10_13,2011
1,2,12.35,CORANGAMITE,EDU_LVL_YR_10_13,2011
1,100,231.68,WELLINGTON,EDU_LVL_YR_10_13,2011
1,100,231.68,WELLINGTON,EDU_LVL_YR_10_13,2011
1,133,308.13,WELLINGTON,EDU_LVL_YR_10_13,2011
1,133,308.13,WELLINGTON,EDU_LVL_YR_10_13,2011
1,112,259.48,WELLINGTON,EDU_LVL_YR_10_13,2011
1,112,259.48,WELLINGTON,EDU_LVL_YR_10_13,2011
1,82,189.98,WELLINGTON,EDU_LVL_YR_10_13,2011
1,82,189.98,WELLINGTON,EDU_LVL_YR_10_13,2011
1,25,57.92,WELLINGTON,EDU_LVL_YR_10_13,2011
1,25,57.92,WELLINGTON,EDU_LVL_YR_10_13,2011
1,107,63.99,WHITEHORSE,EDU_LVL_YR_10_13,2011
1,117,69.97,WHITEHORSE,EDU_LVL_YR_10_13,2011
1,104,62.2,WHITEHORSE,EDU_LVL_YR_10_13,2011
1,84,50.24,WHITEHORSE,EDU_LVL_YR_10_13,2011
1,31,18.54,WHITEHORSE,EDU_LVL_YR_10_13,2011
1,127,64.24,WHITTLESEA,EDU_LVL_YR_10_13,2011
1,335,169.45,WHITTLESEA,EDU_LVL_YR_10_13,2011
1,204,103.19,WHITTLESEA,EDU_LVL_YR_10_13,2011
1,304,153.77,WHITTLESEA,EDU_LVL_YR_10_13,2011
1,44,22.26,WHITTLESEA,EDU_LVL_YR_10_13,2011
1,62,158.74,WODONGA,EDU_LVL_YR_10_13,2011
1,114,291.88,WODONGA,EDU_LVL_YR_10_13,2011
1,66,168.98,WODONGA,EDU_LVL_YR_10_13,2011
1,72,184.35,WODONGA,EDU_LVL_YR_10_13,2011
1,12,30.72,WODONGA,EDU_LVL_YR_10_13,2011
1,2,33.6,TOWONG,EDU_LVL_YR_10_13,2011
1,7,117.59,TOWONG,EDU_LVL_YR_10_13,2011
1,8,134.39,TOWONG,EDU_LVL_YR_10_13,2011
1,3,50.39,TOWONG,EDU_LVL_YR_10_13,2011
1,1,16.8,TOWONG,EDU_LVL_YR_10_13,2011
1,2,12.63,INDIGO,EDU_LVL_YR_10_13,2011
1,10,63.16,INDIGO,EDU_LVL_YR_10_13,2011
1,10,63.16,INDIGO,EDU_LVL_YR_10_13,2011
1,12,75.79,INDIGO,EDU_LVL_YR_10_13,2011
1,1,6.32,INDIGO,EDU_LVL_YR_10_13,2011
1,133,61.9,WYNDHAM,EDU_LVL_YR_10_13,2011
1,296,137.76,WYNDHAM,EDU_LVL_YR_10_13,2011
1,202,94.01,WYNDHAM,EDU_LVL_YR_10_13,2011
1,296,137.76,WYNDHAM,EDU_LVL_YR_10_13,2011
1,36,16.75,WYNDHAM,EDU_LVL_YR_10_13,2011
1,153,169.25,YARRA,EDU_LVL_YR_10_13,2011
1,90,99.56,YARRA,EDU_LVL_YR_10_13,2011
1,249,275.44,YARRA,EDU_LVL_YR_10_13,2011
1,117,129.42,YARRA,EDU_LVL_YR_10_13,2011
1,41,45.35,YARRA,EDU_LVL_YR_10_13,2011
1,85,55.33,YARRA RANGES,EDU_LVL_YR_10_13,2011
1,161,104.81,YARRA RANGES,EDU_LVL_YR_10_13,2011
1,104,67.7,YARRA RANGES,EDU_LVL_YR_10_13,2011
1,138,89.84,YARRA RANGES,EDU_LVL_YR_10_13,2011
1,33,21.48,YARRA RANGES,EDU_LVL_YR_10_13,2011
1,6,82.18,PYRENEES,EDU_LVL_YR_10_13,2012
1,18,246.54,PYRENEES,EDU_LVL_YR_10_13,2012
1,10,136.97,PYRENEES,EDU_LVL_YR_10_13,2012
1,8,109.57,PYRENEES,EDU_LVL_YR_10_13,2012
1,1,13.7,PYRENEES,EDU_LVL_YR_10_13,2012
1,196,189.54,BALLARAT,EDU_LVL_YR_10_13,2012
1,235,227.26,BALLARAT,EDU_LVL_YR_10_13,2012
1,146,141.19,BALLARAT,EDU_LVL_YR_10_13,2012
1,119,115.08,BALLARAT,EDU_LVL_YR_10_13,2012
1,38,36.75,BALLARAT,EDU_LVL_YR_10_13,2012
1,109,85.36,BANYULE,EDU_LVL_YR_10_13,2012
1,176,137.83,BANYULE,EDU_LVL_YR_10_13,2012
1,133,104.16,BANYULE,EDU_LVL_YR_10_13,2012
1,168,131.57,BANYULE,EDU_LVL_YR_10_13,2012
1,47,36.81,BANYULE,EDU_LVL_YR_10_13,2012
1,28,96.77,SOUTH GIPPSLAND,EDU_LVL_YR_10_13,2012
1,50,172.8,SOUTH GIPPSLAND,EDU_LVL_YR_10_13,2012
1,27,93.31,SOUTH GIPPSLAND,EDU_LVL_YR_10_13,2012
1,45,155.52,SOUTH GIPPSLAND,EDU_LVL_YR_10_13,2012
1,2,6.91,SOUTH GIPPSLAND,EDU_LVL_YR_10_13,2012
1,41,123.06,BASS COAST,EDU_LVL_YR_10_13,2012
1,105,315.15,BASS COAST,EDU_LVL_YR_10_13,2012
1,56,168.08,BASS COAST,EDU_LVL_YR_10_13,2012
1,76,228.11,BASS COAST,EDU_LVL_YR_10_13,2012
1,16,48.02,BASS COAST,EDU_LVL_YR_10_13,2012
1,43,87.74,BAW BAW,EDU_LVL_YR_10_13,2012
1,104,212.21,BAW BAW,EDU_LVL_YR_10_13,2012
1,73,148.96,BAW BAW,EDU_LVL_YR_10_13,2012
1,85,173.44,BAW BAW,EDU_LVL_YR_10_13,2012
1,8,16.32,BAW BAW,EDU_LVL_YR_10_13,2012
1,12,85.76,MURRINDINDI,EDU_LVL_YR_10_13,2012
1,27,192.95,MURRINDINDI,EDU_LVL_YR_10_13,2012
1,14,100.05,MURRINDINDI,EDU_LVL_YR_10_13,2012
1,11,78.61,MURRINDINDI,EDU_LVL_YR_10_13,2012
1,4,28.59,MURRINDINDI,EDU_LVL_YR_10_13,2012
1,9,104.59,MANSFIELD,EDU_LVL_YR_10_13,2012
1,10,116.21,MANSFIELD,EDU_LVL_YR_10_13,2012
1,10,116.21,MANSFIELD,EDU_LVL_YR_10_13,2012
1,9,104.59,MANSFIELD,EDU_LVL_YR_10_13,2012
1,1,11.62,MANSFIELD,EDU_LVL_YR_10_13,2012
1,33,236.36,BENALLA,EDU_LVL_YR_10_13,2012
1,56,401.09,BENALLA,EDU_LVL_YR_10_13,2012
1,39,279.33,BENALLA,EDU_LVL_YR_10_13,2012
1,35,250.68,BENALLA,EDU_LVL_YR_10_13,2012
1,3,21.49,BENALLA,EDU_LVL_YR_10_13,2012
1,147,131.5,GREATER BENDIGO,EDU_LVL_YR_10_13,2012
1,207,185.18,GREATER BENDIGO,EDU_LVL_YR_10_13,2012
1,126,112.72,GREATER BENDIGO,EDU_LVL_YR_10_13,2012
1,137,122.56,GREATER BENDIGO,EDU_LVL_YR_10_13,2012
1,21,18.79,GREATER BENDIGO,EDU_LVL_YR_10_13,2012
1,81,45.67,BOROONDARA,EDU_LVL_YR_10_13,2012
1,128,72.17,BOROONDARA,EDU_LVL_YR_10_13,2012
1,70,39.47,BOROONDARA,EDU_LVL_YR_10_13,2012
1,68,38.34,BOROONDARA,EDU_LVL_YR_10_13,2012
1,15,8.46,BOROONDARA,EDU_LVL_YR_10_13,2012
1,241,117.14,BRIMBANK,EDU_LVL_YR_10_13,2012
1,432,209.97,BRIMBANK,EDU_LVL_YR_10_13,2012
1,289,140.47,BRIMBANK,EDU_LVL_YR_10_13,2012
1,383,186.16,BRIMBANK,EDU_LVL_YR_10_13,2012
1,67,32.57,BRIMBANK,EDU_LVL_YR_10_13,2012
1,49,130.91,CAMPASPE,EDU_LVL_YR_10_13,2012
1,88,235.11,CAMPASPE,EDU_LVL_YR_10_13,2012
1,69,184.35,CAMPASPE,EDU_LVL_YR_10_13,2012
1,85,227.1,CAMPASPE,EDU_LVL_YR_10_13,2012
1,10,26.72,CAMPASPE,EDU_LVL_YR_10_13,2012
1,80,81.95,CARDINIA,EDU_LVL_YR_10_13,2012
1,238,243.79,CARDINIA,EDU_LVL_YR_10_13,2012
1,81,82.97,CARDINIA,EDU_LVL_YR_10_13,2012
1,98,100.38,CARDINIA,EDU_LVL_YR_10_13,2012
1,17,17.41,CARDINIA,EDU_LVL_YR_10_13,2012
1,300,95.69,CASEY,EDU_LVL_YR_10_13,2012
1,805,256.76,CASEY,EDU_LVL_YR_10_13,2012
1,256,81.65,CASEY,EDU_LVL_YR_10_13,2012
1,395,125.99,CASEY,EDU_LVL_YR_10_13,2012
1,65,20.73,CASEY,EDU_LVL_YR_10_13,2012
1,6,79.42,LODDON,EDU_LVL_YR_10_13,2012
1,10,132.36,LODDON,EDU_LVL_YR_10_13,2012
1,13,172.07,LODDON,EDU_LVL_YR_10_13,2012
1,11,145.6,LODDON,EDU_LVL_YR_10_13,2012
1,18,138.33,CENTRAL GOLDFIELDS,EDU_LVL_YR_10_13,2012
1,47,361.21,CENTRAL GOLDFIELDS,EDU_LVL_YR_10_13,2012
1,22,169.07,CENTRAL GOLDFIELDS,EDU_LVL_YR_10_13,2012
1,50,384.26,CENTRAL GOLDFIELDS,EDU_LVL_YR_10_13,2012
1,13,99.91,CENTRAL GOLDFIELDS,EDU_LVL_YR_10_13,2012
1,153,98.7,DAREBIN,EDU_LVL_YR_10_13,2012
1,183,118.05,DAREBIN,EDU_LVL_YR_10_13,2012
1,213,137.4,DAREBIN,EDU_LVL_YR_10_13,2012
1,206,132.88,DAREBIN,EDU_LVL_YR_10_13,2012
1,50,32.25,DAREBIN,EDU_LVL_YR_10_13,2012
1,69,351.39,EAST GIPPSLAND,EDU_LVL_YR_10_13,2012
1,173,384.54,EAST GIPPSLAND,EDU_LVL_YR_10_13,2012
1,98,315.74,EAST GIPPSLAND,EDU_LVL_YR_10_13,2012
1,127,279.58,EAST GIPPSLAND,EDU_LVL_YR_10_13,2012
1,21,46.23,EAST GIPPSLAND,EDU_LVL_YR_10_13,2012
1,206,147.66,FRANKSTON,EDU_LVL_YR_10_13,2012
1,314,225.07,FRANKSTON,EDU_LVL_YR_10_13,2012
1,248,177.76,FRANKSTON,EDU_LVL_YR_10_13,2012
1,232,166.3,FRANKSTON,EDU_LVL_YR_10_13,2012
1,68,48.74,FRANKSTON,EDU_LVL_YR_10_13,2012
1,2,68.87,QUEENSCLIFFE,EDU_LVL_YR_10_13,2012
1,1,34.44,QUEENSCLIFFE,EDU_LVL_YR_10_13,2012
1,3,103.31,QUEENSCLIFFE,EDU_LVL_YR_10_13,2012
1,1,34.44,QUEENSCLIFFE,EDU_LVL_YR_10_13,2012
1,264,110.64,GREATER GEELONG,EDU_LVL_YR_10_13,2012
1,398,166.8,GREATER GEELONG,EDU_LVL_YR_10_13,2012
1,322,134.95,GREATER GEELONG,EDU_LVL_YR_10_13,2012
1,356,149.2,GREATER GEELONG,EDU_LVL_YR_10_13,2012
1,53,22.21,GREATER GEELONG,EDU_LVL_YR_10_13,2012
1,97,65.1,GLEN EIRA,EDU_LVL_YR_10_13,2012
1,126,84.56,GLEN EIRA,EDU_LVL_YR_10_13,2012
1,86,57.71,GLEN EIRA,EDU_LVL_YR_10_13,2012
1,86,57.71,GLEN EIRA,EDU_LVL_YR_10_13,2012
1,13,8.72,GLEN EIRA,EDU_LVL_YR_10_13,2012
1,52,50.61,BAYSIDE,EDU_LVL_YR_10_13,2012
1,72,70.08,BAYSIDE,EDU_LVL_YR_10_13,2012
1,56,54.51,BAYSIDE,EDU_LVL_YR_10_13,2012
1,69,67.16,BAYSIDE,EDU_LVL_YR_10_13,2012
1,10,9.73,BAYSIDE,EDU_LVL_YR_10_13,2012
1,315,195.71,GREATER DANDENONG,EDU_LVL_YR_10_13,2012
1,566,351.66,GREATER DANDENONG,EDU_LVL_YR_10_13,2012
1,299,185.77,GREATER DANDENONG,EDU_LVL_YR_10_13,2012
1,231,143.52,GREATER DANDENONG,EDU_LVL_YR_10_13,2012
1,120,74.56,GREATER DANDENONG,EDU_LVL_YR_10_13,2012
1,111,170.57,GREATER SHEPPARTON,EDU_LVL_YR_10_13,2012
1,150,230.5,GREATER SHEPPARTON,EDU_LVL_YR_10_13,2012
1,122,187.47,GREATER SHEPPARTON,EDU_LVL_YR_10_13,2012
1,221,339.6,GREATER SHEPPARTON,EDU_LVL_YR_10_13,2012
1,39,59.93,GREATER SHEPPARTON,EDU_LVL_YR_10_13,2012
1,74,79.24,HOBSONS BAY,EDU_LVL_YR_10_13,2012
1,148,158.47,HOBSONS BAY,EDU_LVL_YR_10_13,2012
1,108,115.64,HOBSONS BAY,EDU_LVL_YR_10_13,2012
1,134,143.48,HOBSONS BAY,EDU_LVL_YR_10_13,2012
1,27,28.91,HOBSONS BAY,EDU_LVL_YR_10_13,2012
1,4,102.25,WEST WIMMERA,EDU_LVL_YR_10_13,2012
1,3,76.69,WEST WIMMERA,EDU_LVL_YR_10_13,2012
1,4,102.25,WEST WIMMERA,EDU_LVL_YR_10_13,2012
1,4,102.25,WEST WIMMERA,EDU_LVL_YR_10_13,2012
1,1,25.56,WEST WIMMERA,EDU_LVL_YR_10_13,2012
1,56,282.59,HORSHAM,EDU_LVL_YR_10_13,2012
1,68,343.14,HORSHAM,EDU_LVL_YR_10_13,2012
1,85,428.92,HORSHAM,EDU_LVL_YR_10_13,2012
1,68,343.14,HORSHAM,EDU_LVL_YR_10_13,2012
1,6,30.28,HORSHAM,EDU_LVL_YR_10_13,2012
1,5,87.09,HINDMARSH,EDU_LVL_YR_10_13,2012
1,19,330.95,HINDMARSH,EDU_LVL_YR_10_13,2012
1,7,121.93,HINDMARSH,EDU_LVL_YR_10_13,2012
1,17,296.12,HINDMARSH,EDU_LVL_YR_10_13,2012
1,2,34.84,HINDMARSH,EDU_LVL_YR_10_13,2012
1,244,117.4,HUME,EDU_LVL_YR_10_13,2012
1,452,217.49,HUME,EDU_LVL_YR_10_13,2012
1,327,157.34,HUME,EDU_LVL_YR_10_13,2012
1,440,211.71,HUME,EDU_LVL_YR_10_13,2012
1,57,27.43,HUME,EDU_LVL_YR_10_13,2012
1,143,89.92,KINGSTON,EDU_LVL_YR_10_13,2012
1,143,89.92,KINGSTON,EDU_LVL_YR_10_13,2012
1,176,110.68,KINGSTON,EDU_LVL_YR_10_13,2012
1,176,110.68,KINGSTON,EDU_LVL_YR_10_13,2012
1,133,83.64,KINGSTON,EDU_LVL_YR_10_13,2012
1,133,83.64,KINGSTON,EDU_LVL_YR_10_13,2012
1,123,77.35,KINGSTON,EDU_LVL_YR_10_13,2012
1,123,77.35,KINGSTON,EDU_LVL_YR_10_13,2012
1,33,20.75,KINGSTON,EDU_LVL_YR_10_13,2012
1,33,20.75,KINGSTON,EDU_LVL_YR_10_13,2012
1,104,64.73,KNOX,EDU_LVL_YR_10_13,2012
1,212,131.95,KNOX,EDU_LVL_YR_10_13,2012
1,144,89.63,KNOX,EDU_LVL_YR_10_13,2012
1,174,108.3,KNOX,EDU_LVL_YR_10_13,2012
1,44,27.39,KNOX,EDU_LVL_YR_10_13,2012
1,175,235.44,LATROBE,EDU_LVL_YR_10_13,2012
1,175,235.44,LATROBE,EDU_LVL_YR_10_13,2012
1,442,594.65,LATROBE,EDU_LVL_YR_10_13,2012
1,442,594.65,LATROBE,EDU_LVL_YR_10_13,2012
1,331,445.32,LATROBE,EDU_LVL_YR_10_13,2012
1,331,445.32,LATROBE,EDU_LVL_YR_10_13,2012
1,403,542.18,LATROBE,EDU_LVL_YR_10_13,2012
